word,count
b9br,1
xmlnsbr,3
xmlnspdivdiv,1
classpagediv,14
classpagenum,14
page,14
256divp,14
classtextoa,1
q,12
u,19
a,486
is,200
consonant,1
borrowed,1
from,158
the,969
latin,25
or,123
french,6
for,105
which,105
though,15
4,23
commonly,5
placed,4
in,316
saxon,14
alphabet,1
saxons,1
generally,5
used,8
cy,1
cw,1
as,128
cycilan,1
cwellan,1
to,585
quel,2
xe2x80x9d,2
9,7
english,4
pronounced,1
by,94
italians,1
and,549
spa,1
niards,1
coaw,1
quai,2
quench,15
except,1
quoit,5
spoken,2
according,5
manner,5
of,616
coit,1
name,7
this,83
letter,1
cue,1
queue,1
tail,4
its,17
form,6
being,32
that,175
an,74
o,11
with,182
qg,4
ab,2
m,69
s,93
derived,4
skinner,6
golio,1
sort,5
fish,2
quack,6
v,44
4ttacken,1
dutch,5
cry,4
goose,1
1,44
like,27
duck,1
word,22
often,5
written,1
quaake,1
represent,1
sound,8
better,13
wildducks,1
where,31
grasshoppers,1
did,12
sing,3
king,16
2,61
chatter,1
boastingly,1
brag,1
loudly,1
talk,2
oftentatiously,1
believe,3
mechanick,1
virtuosi,1
can,22
raise,3
them,52
mountains,4
potosi,1
seek,6
out,26
plants,5
signatures,1
universal,2
cures,2
qy,41
ack,1
ns,50
verb,5
boastful,2
pretender,2
arts,1
he,108
does,12
not,109
understand,2
change,2
schools,2
pulpits,1
are,61
full,3
quacks,3
jugglers,1
plagiaries,1
lxe2x80x99estrange,3
some,43
art,6
teaching,1
pretend,1
make,24
young,6
gentlemen,2
masters,3
languages,1
before,15
they,78
be,133
common,7
sense,4
feltoan,1
on,84
classicks,2
vain,3
physick,4
one,56
who,27
proclaims,1
his,129
own,18
medical,1
abilities,2
publick,3
places,4
at,69
first,17
appearance,3
made,22
paris,1
little,15
boy,2
walked,1
him,47
publishing,1
shrill,1
voice,8
xe2x80x9cmy,1
father,3
all,83
sorts,2
disempersxe2x80x9d,1
doctor,1
added,3
grave,3
xe2x80x9c,1
child,2
says,2
truexe2x80x9d,1
addison,11
hudibras,8
p,12
iii,6
3,36
artful,3
tricking,1
practitioner,1
despairing,1
curses,1
fled,1
place,13
vile,1
atto,2
eys,1
now,25
useless,1
race,2
pope,14
ery,2
mean,5
bad,1
acts,3
acks,1
alver,1
squack,1
salve,1
brags,1
medicines,1
salves,1
medicaster,1
charlatan,1
salimbancocs,1
qiaca9salvers,1
charlatans,1
deceive,1
vul,1
gar,1
lower,1
degrees,6
were,30
Æsop,1
alive,4
piazza,1
pont,1
neuf,1
could,11
speak,6
their,94
fallacies,1
brown,9
many,12
poor,3
country,9
vicars,1
want,4
other,26
means,2
driven,4
shifts,1
tu,9
mountebanks,1
quac,1
salvers,1
empiricks,1
burton,1
melancholy,1
quadragesimal,2
adj,47
squadragoasoamal,1
fr,56
quadragoasima,1
lenten,1
belonging,5
lent,3
i,140
have,69
composed,2
prayers,2
church,4
collects,1
adven,1
tual,1
paschal,1
pentecostal,1
sanderson,2
quadrangle,4
quadratus,1
angulus,2
square,15
surface,2
four,40
right,11
angles,4
my,47
choler,2
overblown,1
walking,1
once,8
about,12
come,10
shaks,1
henry,14
vi,4
escurial,1
hath,31
every,14
month,2
year,8
howel,1
adrangular,1
having,17
salt,1
shooteth,1
into,35
crystals,1
coming,2
near,4
cube,1
sometimes,8
plates,1
short,5
qua,4
drangular,1
prisms,1
grews,2
cosmol,2
each,17
environed,2
crust,2
conforming,2
itself,7
planes,1
figure,3
quadrangular,2
joodward,2
was,54
table,3
opposite,1
mace,1
bearer,2
speciator,5
no0,9
617,1
quadrant,6
n,36
squadranoa,1
lat,53
fourth,12
part,29
quarter,28
fixtythree,1
years,13
may,39
lost,2
eighteen,1
days,7
omitting,1
intercalation,1
day,15
allowed,4
six,4
hours,1
supe,1
umerary,1
circle,5
obliquity,2
ecliptick,4
equator,2
thence,4
diu,2
al,7
differences,2
suns,2
ascensions,1
finish,2
variations,2
joined,2
former,3
inequality,2
arising,1
excentricity,1
makes,15
these,25
quarterly,5
seeming,2
ir,2
regular,2
inequalities,2
natural,5
holder,2
time,20
instrument,4
altitudes,1
taken,4
had,28
compasses,1
others,11
quadrants,2
tatler,3
8,6
thin,2
taper,1
flicks,1
must,13
center,1
let,13
divide,7
gay,2
quadrantal,2
ifrom,2
included,1
fill,3
space,5
dilating,1
proceed,1
strait,3
lines,4
dispose,1
those,18
variety,3
parallels,1
do,14
there,27
appears,3
but,79
way,12
possible,1
interfections,1
branches,2
fortyfive,2
only,22
derhams,1
physicoibec,1
drate,2
squadratus,1
equal,9
parallel,4
sides,7
divisible,2
parts,13
number,17
ten,4
been,11
extolled,1
containing,4
even,10
odd,4
long,12
plain,5
quadrate,7
cubical,1
numbers,3
tell,3
us,15
moses,1
speaks,1
somewhat,2
above,9
monthly,1
thirtysix,1
hakewill,2
providence,1
ampadrans,1
suited,1
applicable,2
perhaps,4
more,38
properly,1
consumption,2
proper,8
improper,1
requires,1
generical,1
description,3
both,9
harvey,2
consumptions,2
adrate,2
twixt,1
base,2
proportiond,1
equally,2
seven,1
nine,4
set,12
heavens,3
compacted,1
goodly,1
diapase,1
fa,4
queen,15
whether,8
exact,3
well,13
determined,1
prefer,1
latter,2
provided,2
length,1
exceed,1
latitude,1
third,1
otton,1
powers,1
militant,1
stood,2
heavn,3
mighty,4
joind,2
union,2
irresistible,1
movxe2x80x99d,1
silence,1
bright,2
legions,1
milton,19
our,34
finite,2
understanding,3
whose,8
diagonal,1
commensurate,1
contradiction,1
mores,1
divine,3
dialogues,1
adrat,1
astrology,1
aspect,2
heavenly,1
bodies,9
wherein,3
distant,2
ninety,2
same,10
quartile,3
dici,1
quadro,1
quadrer,1
suit,2
accommodatcd,1
aristotles,1
rules,4
epick,1
poetry,1
drawn,1
reflections,1
upon,42
homer,2
cannot,7
supposed,2
4tadiate,1
exactly,3
heroick,2
poems,2
since,6
it,136
would,42
still,19
moare,1
perfect,1
perused,1
aeneid,1
quadratick,1
dic,2
adratick,1
equations,1
algebra,2
such,33
retain,2
unknown,3
side,8
root,2
sought,2
two,10
simple,4
quadraticks,2
absolute,1
given,6
secondly,1
affected,2
tween,2
highest,3
power,9
solute,1
intermediate,1
un,4
known,9
har1s,1
adrature,1
squadrature,1
quadratura,1
act,5
squaring,1
doctrine,1
infinites,1
quadrature,2
curves,2
ihould,1
intrench,1
studies,1
morality,1
ii,12
attss,1
improvement,3
oaf,5
mind,14
20,3
y,10
pdivdiv,13
classtextq,10
d,11
last,3
moon,9
toa,9
t,12
carth,1
between,7
sun,9
we,26
see,12
enlightened,2
new,10
hen,2
en,2
w,4
half,7
when,41
ed,5
lightened,1
tur,1
ligh,1
ino,1
dratures,1
quad,1
0,1
state,11
things,12
parted,1
thxe2x80x99,2
empyreal,1
boaunds,1
thy,21
orbicular,2
world,8
quadrennial,1
quadriennium,1
auatuoar,1
annus,1
comprising,1
happening,3
a3oa,1
xc5xbduadro,1
squared,1
sir,2
isaac,1
newton,2
discovered,1
attaining,1
quan,3
tity,1
quadrible,1
analytically,1
method,1
fluxions,1
1688,1
derham,2
quadr1fid,1
iquadriftdis,1
cloven,2
divi,1
sions,1
quadrilateral,3
squadrilatere,1
quatuor,3
latus,1
toaoa,2
crystal,2
disposes,1
shoot,2
pyramid,2
quadristoaral,1
column,1
ixc5x82oaodward,1
oan,2
foassil,1
adrilater,1
ness,5
pro,6
perty,1
lined,1
forming,1
picoa,1
quadrille,1
game,6
cards,1
dioa,1
qsadrin,1
squadrinus,1
mite,1
small,6
siece,1
money,3
value,2
farthing,1
bailey,2
adrinomical,1
iquatuor,1
moamen,1
consist,1
ing,10
denominations,1
dic7,2
quadripartite,2
partitus,1
ha,1
vingfour,1
parties,2
divided,2
adripartitely,1
adv,10
dripartite,1
distribution,2
adripartition,1
division,3
taking,3
any,31
quantity,8
dicf,3
quadriphyllous,1
psaxov,1
leaves,4
quadrireme,1
suadriremis,1
galley,1
banks,2
oars,1
qgadris,1
yoa,1
lable,1
squatuor,1
syllable,2
syllables,1
qgadrivaxe2x80x99lves,1
7uatuor,1
valva,1
doors,1
folds,2
quadrival,1
iquadrivium,1
ways,2
meeting,1
point,4
q9adrure,1
squadrupede,1
quadrupes,1
animal,5
goes,2
legs,2
beasts,4
different,3
flexure,1
order,7
joints,2
disposed,2
elephant,2
quadrupeds,2
fang,1
teeth,3
eye,3
dentes,1
canini,1
druped,1
fossils,1
most,20
quadrupedes,1
live,2
herbs,3
incisor,1
eth,2
pluck,2
arbuthnot,6
brutes,1
swift,14
quadruped,2
feet,4
cockney,1
travelling,2
surprized,1
aaetions,1
winged,1
animals,5
if,38
atts,1
goat,2
ple,1
ad,1
squadruple,1
quadruplus,1
fold,1
times,6
told,3
alaw,1
bridle,1
theft,1
doth,3
punish,1
thieves,1
atta,1
droaple,1
restitution,1
end,8
whiaah,1
will,37
continue,2
continueth,1
hooker,6
lives,4
men,8
earth,12
might,11
continued,1
double,2
treble,1
quadruple,3
longest,1
age,3
raleighs,3
histoary,1
ioarld,1
fat,1
refreshes,1
blood,9
penury,1
aliment,1
during,2
winter,2
caul,1
aoai,1
quadruxe2x80x99plicate,1
va,3
squadrupler,1
quadruplica,1
twice,2
souriii,1
qgapruplication,1
quadruplicate,1
thing,17
quadr,1
fly,7
fourfold,1
person,7
accused,1
maketh,3
innocence,1
